,seq_id,taxon,family,genus,species,rank,full_len_mismatch_sum,three_end_mismatch_sum,gc_matches_fwd,gc_matches_rev,min_tm,delta_tm
3650,LC746290,Navicula salinicola Hustedt,Naviculaceae,Navicula,Navicula salinicola,species,0,0,0,0,52.81,0.06
3651,LC746291,Stauroneis C.G.Ehrenberg 1843,Stauroneidaceae,Stauroneis,nan,genus,1,1,0,0,48.9,3.96
3652,LC746292,Psammodictyon D.G.Mann 1990,Bacillariaceae,Psammodictyon,nan,genus,0,0,0,0,52.81,0.06
3653,MK331991,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,2,0,0,0,50.86,3.53
3654,MK331992,Chaetoceros muelleri Lemmermann,Chaetocerotaceae,Chaetoceros,Chaetoceros muelleri,species,2,0,0,0,50.86,3.53
3655,MK817338,Anaulus australis Drebes  Schulz 1989,Anaulaceae,Anaulus,Anaulus australis,species,2,0,0,0,50.86,3.53
3656,MK817339,Anaulus australis Drebes  Schulz 1989,Anaulaceae,Anaulus,Anaulus australis,species,2,0,0,0,50.86,3.53
3657,MK817340,Pseudictyota dubium Brightwell P.A.Sims  D.M.Williams 2018,Triceratiaceae,Pseudictyota,Pseudictyota dubium,species,0,0,0,0,50.86,2.01
3658,MK817341,Pseudictyota dubium Brightwell P.A.Sims  D.M.Williams 2018,Triceratiaceae,Pseudictyota,Pseudictyota dubium,species,0,0,0,0,50.86,2.01
3659,MK817342,Pseudictyota dubium Brightwell P.A.Sims  D.M.Williams 2018,Triceratiaceae,Pseudictyota,Pseudictyota dubium,species,0,0,0,0,50.86,2.01
3660,MK817343,Pseudictyota dubium Brightwell P.A.Sims  D.M.Williams 2018,Triceratiaceae,Pseudictyota,Pseudictyota dubium,species,0,0,0,0,50.86,2.01
3661,MK817344,Cerataulina pelagica Cleve Hendey 1937,Hemiaulaceae,Cerataulina,Cerataulina pelagica,species,0,0,0,0,52.81,0.06
3662,MK817345,Cerataulina pelagica Cleve Hendey 1937,Hemiaulaceae,Cerataulina,Cerataulina pelagica,species,0,0,0,0,52.81,0.06
3663,MK817346,Cerataulina pelagica Cleve Hendey 1937,Hemiaulaceae,Cerataulina,Cerataulina pelagica,species,0,0,0,0,52.81,0.06
3664,MK817347,Lithodesmium intricatum T.West Peragallo  Peragallo 1897-1908,Triceratiaceae,Triceratium,Lithodesmium intricatum,species,1,0,0,0,52.81,0.06
3665,MK817348,Lithodesmium intricatum T.West Peragallo  Peragallo 1897-1908,Triceratiaceae,Triceratium,Lithodesmium intricatum,species,1,0,0,0,52.81,0.06
3666,MK817349,Lithodesmium intricatum T.West Peragallo  Peragallo 1897-1908,Triceratiaceae,Triceratium,Lithodesmium intricatum,species,1,0,0,0,52.81,0.06
3667,MK817350,Lithodesmium intricatum T.West Peragallo  Peragallo 1897-1908,Triceratiaceae,Triceratium,Lithodesmium intricatum,species,1,0,0,0,52.81,0.06
3668,MK817351,Lithodesmium intricatum T.West Peragallo  Peragallo 1897-1908,Triceratiaceae,Triceratium,Lithodesmium intricatum,species,1,0,0,0,52.81,0.06
3669,MK817352,Neobrightwellia M.P.Ashworth  P.A.Sims 2022,Biddulphiaceae,Neobrightwellia,nan,genus,2,0,0,0,48.9,3.96
3670,MK817353,Neobrightwellia M.P.Ashworth  P.A.Sims 2022,Biddulphiaceae,Neobrightwellia,nan,genus,2,0,0,0,48.9,3.96
3671,MK817354,Neobrightwellia M.P.Ashworth  P.A.Sims 2022,Biddulphiaceae,Neobrightwellia,nan,genus,2,0,0,0,48.9,3.96
3672,MK817355,Eunotogramma lunatum Ashworth 2020,Anaulaceae,Eunotogramma,Eunotogramma lunatum,species,1,0,0,0,52.81,0.06
3673,MK820692,Anaulus australis Drebes  Schulz 1989,Anaulaceae,Anaulus,Anaulus australis,species,2,0,0,0,50.86,3.53
3674,MK820693,Anaulus australis Drebes  Schulz 1989,Anaulaceae,Anaulus,Anaulus australis,species,2,0,0,0,50.86,3.53
3675,MK820694,Anaulus australis Drebes  Schulz 1989,Anaulaceae,Anaulus,Anaulus australis,species,2,0,0,0,50.86,3.53
3676,MN167110,Neobrightwellia M.P.Ashworth  P.A.Sims 2022,Biddulphiaceae,Neobrightwellia,nan,genus,2,0,0,0,48.9,3.96
3677,MN912578,Stauroneis anceps Ehrenberg 1843,Stauroneidaceae,Stauroneis,Stauroneis anceps,species,0,0,0,0,50.86,2.01
3678,MN912579,Stauroneis C.G.Ehrenberg 1843,Stauroneidaceae,Stauroneis,nan,genus,0,0,0,0,50.86,2.01
3679,MN912580,Stauroneis gracilis Ehrenberg 1843,Stauroneidaceae,Stauroneis,Stauroneis gracilis,species,0,0,0,0,50.86,2.01
3680,MN912581,Stauroneis subgracilis Lange-Bertalot  K.Krammer 1999,Stauroneidaceae,Stauroneis,Stauroneis subgracilis,species,0,0,0,0,50.86,2.01
3681,MN920674,Cylindrotheca closterium Ehrenberg Reimann  J.C.Lewin 1964,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,species,3,1,0,0,50.86,5.05
3682,MN920676,Cylindrotheca closterium Ehrenberg Reimann  J.C.Lewin 1964,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,species,0,0,0,0,50.86,2.01
3683,MN920677,Psammodictyon D.G.Mann 1990,Bacillariaceae,Psammodictyon,nan,genus,0,0,0,0,52.81,0.06
3684,MN920678,Psammodictyon D.G.Mann 1990,Bacillariaceae,Psammodictyon,nan,genus,0,0,0,0,52.81,0.06
3685,MN920679,Nitzschia longissima Brebisson Ralfs 1861,Bacillariaceae,Nitzschia,Nitzschia longissima,species,1,0,0,0,52.81,1.58
3686,MN920680,Psammodictyon D.G.Mann 1990,Bacillariaceae,Psammodictyon,nan,genus,0,0,0,0,52.81,0.06
3687,MN920681,Bacillaria paxillifer O.F.Mull. Hendey,nan,Vibrio,Bacillaria paxillifer,species,0,0,0,0,50.86,2.01
3688,MT024765,Mayamaea H.Lange-Bertalot 1997,Naviculaceae,Mayamaea,nan,genus,0,0,0,0,50.86,2.01
3689,MT424815,Entomoneis Ehrenberg 1845,Entomoneidaceae,Entomoneis,nan,genus,0,0,0,0,52.81,0.06
3690,MT424816,Entomoneis Ehrenberg 1845,Entomoneidaceae,Entomoneis,nan,genus,0,0,0,0,52.81,0.06
3691,MT424817,Entomoneis Ehrenberg 1845,Entomoneidaceae,Entomoneis,nan,genus,0,0,0,0,52.81,0.06
3692,MT766303,Thalassiosira pacifica Gran  Angst 1931,Thalassiosiraceae,Thalassiosira,Thalassiosira pacifica,species,0,0,0,0,50.86,2.01
3693,MT981069,Astartiella A.Witkowski H.Lange-Bertalot  D.Metzeltin 1998,Naviculaceae,Astartiella,nan,genus,0,0,0,0,52.81,0.06
3694,MT981070,Astartiella A.Witkowski H.Lange-Bertalot  D.Metzeltin 1998,Naviculaceae,Astartiella,nan,genus,1,0,0,0,50.86,3.53
3695,MT981071,Astartiella A.Witkowski H.Lange-Bertalot  D.Metzeltin 1998,Naviculaceae,Astartiella,nan,genus,1,0,0,0,50.86,3.53
3696,MT981072,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3697,MT981073,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3698,MT981074,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3699,MT981075,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3700,MT981076,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3701,MT981077,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3702,MT981078,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3703,MT981079,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3704,MT981080,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3705,MT981081,Astartiella A.Witkowski H.Lange-Bertalot  D.Metzeltin 1998,Naviculaceae,Astartiella,nan,genus,0,0,0,0,52.81,0.06
3706,MT981082,Astartiella A.Witkowski H.Lange-Bertalot  D.Metzeltin 1998,Naviculaceae,Astartiella,nan,genus,0,0,0,0,52.81,0.06
3707,MT981083,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3708,MT981084,Schizostauron A.Grunow 1867,nan,Schizostauron,nan,genus,0,0,0,0,50.86,2.01
3709,MT982424,Halamphora coffeaeformis C.Agardh Levkov 2009,Amphipleuraceae,Halamphora,Halamphora coffeaeformis,species,0,0,0,0,52.81,0.06
3710,MW158905,Melosira C.A.Agardh 1824,Melosiraceae,Melosira,nan,genus,0,0,0,0,52.81,0.06
3711,MW158906,Melosira C.A.Agardh 1824,Melosiraceae,Melosira,nan,genus,0,0,0,0,52.81,0.06
3712,MW158907,Melosira varians C.Agardh 1827,Melosiraceae,Melosira,Melosira varians,species,0,0,0,0,50.86,2.01
3713,MW158908,Melosira varians C.Agardh 1827,Melosiraceae,Melosira,Melosira varians,species,0,0,0,0,50.86,2.01
3714,MW158909,Aulacoseira ambigua Grunow Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira ambigua,species,0,0,0,0,50.86,2.01
3715,MW158910,Aulacoseira subarctica Otto Muller E.Y.Haworth 1990,Aulacoseiraceae,Aulacoseira,Aulacoseira subarctica,species,1,1,0,0,50.86,2.01
3716,MW158911,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3717,MW158912,Pleurosira laevis Ehrenberg Compere 1982,Triceratiaceae,Pleurosira,Pleurosira laevis,species,0,0,0,0,52.81,0.06
3718,MW158913,Pleurosira laevis Ehrenberg Compere 1982,Triceratiaceae,Pleurosira,Pleurosira laevis,species,0,0,0,0,52.81,0.06
3719,MW307289,Simonsenia H.Lange-Bertalot 1979,Bacillariaceae,Simonsenia,nan,genus,0,0,0,0,52.81,0.06
3720,MW324579,Achnanthes Bory 1822,Achnanthaceae,Achnanthes,nan,genus,3,1,0,0,50.86,2.01
3721,MW324580,Achnanthes Bory 1822,Achnanthaceae,Achnanthes,nan,genus,1,0,0,0,52.81,1.58
3722,MW324582,Amicula J.E.Gray 1847,Mopaliidae,Amicula,nan,genus,0,0,0,0,52.81,0.06
3723,MW324583,Asterionellopsis F.E.Round 1990,Fragilariaceae,Asterionellopsis,nan,genus,2,0,0,0,50.86,3.53
3724,MW324584,Bacillaria paxillifer O.F.Mull. Hendey,nan,Vibrio,Bacillaria paxillifer,species,0,0,0,0,52.81,0.06
3725,MW324585,Bacillaria paxillifer O.F.Mull. Hendey,nan,Vibrio,Bacillaria paxillifer,species,0,0,0,0,50.86,2.01
3726,MW324586,Bacillaria paxillifer O.F.Mull. Hendey,nan,Vibrio,Bacillaria paxillifer,species,0,0,0,0,50.86,2.01
3727,MW324587,Bacillaria paxillifer O.F.Mull. Hendey,nan,Vibrio,Bacillaria paxillifer,species,0,0,0,0,52.81,0.06
3728,MW324589,Caloneis P.T.Cleve 1894,Naviculaceae,Caloneis,nan,genus,1,0,0,0,50.86,3.53
3729,MW324590,Caloneis linearis Grunow Boyer 1927,Naviculaceae,Navicula,Caloneis linearis,species,0,0,0,0,52.81,0.06
3730,MW324592,Cratericulifera crinigera Takano Ashworth Chunlian Li Hidekazu Suzuki  Witkowski 2018,Fragilariaceae,Cratericulifera,Cratericulifera crinigera,species,0,0,0,0,52.81,0.06
3731,MW324593,Craticula cuspidata Kutzing D.G.Mann 1990,Amphipleuraceae,Frustulia,Craticula cuspidata,species,0,0,0,0,50.86,2.01
3732,MW324594,Diploneis vacillans A.Schmidt Cleve 1894,Naviculaceae,Navicula,Diploneis vacillans,species,1,0,0,0,52.81,0.06
3733,MW324595,Diploneis C.G.Ehrenberg P.T.Cleve 1894,Diploneidaceae,Diploneis,nan,genus,0,0,0,0,52.81,0.06
3734,MW324596,Diploneis C.G.Ehrenberg P.T.Cleve 1894,Diploneidaceae,Diploneis,nan,genus,1,0,0,0,52.81,0.06
3735,MW324597,Diploneis C.G.Ehrenberg P.T.Cleve 1894,Diploneidaceae,Diploneis,nan,genus,1,0,0,0,52.81,0.06
3736,MW324598,Hendeyella dimeregrammopsis Ashworth 2016,Fragilariaceae,Hendeyella,Hendeyella dimeregrammopsis,species,0,0,0,0,52.81,0.06
3737,MW324599,Hendeyella dimeregrammopsis Ashworth 2016,Fragilariaceae,Hendeyella,Hendeyella dimeregrammopsis,species,0,0,0,0,52.81,0.06
3738,MW324600,Hyalosira tropicalis N.Navarro R. 1991,Rhabdonemataceae,Hyalosira,Hyalosira tropicalis,species,2,0,0,0,50.86,3.53
3739,MW324601,Licmophora C.A.Agardh 1827,Licmophoraceae,Licmophora,nan,genus,1,0,0,0,52.87,1.89
3740,MW324602,Licmophora C.A.Agardh 1827,Licmophoraceae,Licmophora,nan,genus,0,0,0,0,50.86,2.01
3741,MW324603,Neodelphineis H.Takano 1982,Rhaphoneidaceae,Neodelphineis,nan,genus,1,0,0,0,52.81,0.06
3742,MW324604,Neodelphineis H.Takano 1982,Rhaphoneidaceae,Neodelphineis,nan,genus,1,0,0,0,52.81,0.06
3743,MW324605,Nitzschia asteropeae Lobban Ashworth Calaor  E.C.Ther. 2019,Bacillariaceae,Nitzschia,Nitzschia asteropeae,species,0,0,0,0,52.81,0.06
3744,MW324606,Nitzschia schefterae Lobban Ashworth Calaor  E.C.Ther. 2019,Bacillariaceae,Nitzschia,Nitzschia schefterae,species,0,0,0,0,52.81,0.06
3745,MW324607,Nitzschia schefterae Lobban Ashworth Calaor  E.C.Ther. 2019,Bacillariaceae,Nitzschia,Nitzschia schefterae,species,0,0,0,0,52.81,0.06
3746,MW324608,Tryblionella W.Smith 1853,Bacillariaceae,Tryblionella,nan,genus,1,1,0,0,50.86,2.01
3747,MW324612,Nitzschia volvendirostrata Ashworth Dbek  Witkowski 2016,Bacillariaceae,Nitzschia,Nitzschia volvendirostrata,species,0,0,0,0,50.86,2.01
3748,MW324613,Nitzschia volvendirostrata Ashworth Dbek  Witkowski 2016,Bacillariaceae,Nitzschia,Nitzschia volvendirostrata,species,0,0,0,0,50.86,2.01
3749,MW324615,Nitzschia taygeteae Lobban Ashworth Calaor  E.C.Ther. 2019,Bacillariaceae,Nitzschia,Nitzschia taygeteae,species,0,0,0,0,50.86,2.01
3750,MW324618,Parlibellus hamulifer Grunow E.J.Cox,Berkeleyaceae,Parlibellus,Parlibellus hamulifer,species,0,0,0,0,52.81,0.06
3751,MW324619,Parlibellus hamulifer Grunow E.J.Cox,Berkeleyaceae,Parlibellus,Parlibellus hamulifer,species,0,0,0,0,52.81,0.06
3752,MW324624,Pseudogomphonema L.K.Medlin 1986,Naviculaceae,Pseudogomphonema,nan,genus,0,0,0,0,52.81,0.06
3753,MW324626,Seminavis D.G.Mann 1990,Naviculaceae,Seminavis,nan,genus,0,0,0,0,52.81,0.06
3754,MW324627,Serratifera Ashworth Chunlian Li  Witkowski 2016,Fragilariaceae,Serratifera,nan,genus,2,0,0,0,50.86,2.01
3755,MW324629,Pseudostaurosira D.M.Williams  F.E.Round 1988,Fragilariaceae,Pseudostaurosira,nan,genus,0,0,0,0,52.81,0.06
3756,MW324630,Nanofrustulum F.E.Round H.Hallsteinsen  E.Paasche 1999,Fragilariaceae,Nanofrustulum,nan,genus,0,0,0,0,50.86,2.01
3757,MW324631,Nanofrustulum F.E.Round H.Hallsteinsen  E.Paasche 1999,Fragilariaceae,Nanofrustulum,nan,genus,0,0,0,0,50.86,2.01
3758,MW324632,Tryblionella apiculata Gregory 1857,Bacillariaceae,Tryblionella,Tryblionella apiculata,species,1,1,0,0,48.9,3.96
3759,MW326755,Cyclotella F.T.Kutzing A.de Brebisson 1838,Stephanodiscaceae,Cyclotella,nan,genus,1,0,0,0,50.86,3.53
3760,MW349135,Astartiella A.Witkowski H.Lange-Bertalot  D.Metzeltin 1998,Naviculaceae,Astartiella,nan,genus,0,0,0,0,52.81,0.06
3761,MW387009,Simonsenia H.Lange-Bertalot 1979,Bacillariaceae,Simonsenia,nan,genus,0,0,0,0,52.81,0.06
3762,MW417228,Minutocellus polymorphus Hargraves  Guillard Hasle Stosch  Syvertsen 1983,Bellerocheaceae,Bellerochea,Minutocellus polymorphus,species,0,0,0,0,50.86,2.01
3763,MW417229,Minutocellus polymorphus Hargraves  Guillard Hasle Stosch  Syvertsen 1983,Bellerocheaceae,Bellerochea,Minutocellus polymorphus,species,0,0,0,0,50.86,2.01
3764,MW423734,Placoneis C.Mereschkowsky 1903,Cymbellaceae,Placoneis,nan,genus,0,0,0,0,50.86,2.01
3765,MW423735,Placoneis C.Mereschkowsky 1903,Cymbellaceae,Placoneis,nan,genus,0,0,0,0,50.86,2.01
3766,MW423736,Placoneis C.Mereschkowsky 1903,Cymbellaceae,Placoneis,nan,genus,0,0,0,0,52.81,0.06
3767,MW478286,Thalassiosira profunda Hendey Hasle 1973,Thalassiosiraceae,Thalassiosira,Thalassiosira profunda,species,0,0,0,0,50.86,2.01
3768,MW484810,Cocconeis euglypta Ehrenberg 1854,Cocconeidaceae,Cocconeis,Cocconeis euglypta,species,2,1,0,0,48.9,3.96
3769,MW484811,Achnanthidium F.T.Kutzing 1844,Achnanthidiaceae,Achnanthidium,nan,genus,0,0,0,0,50.86,2.01
3770,MW546918,Skeletonema subsalsum Cleve-Euler Bethge 1928,Skeletonemaceae,Skeletonema,Skeletonema subsalsum,species,1,0,0,0,50.86,3.53
3771,MW562867,Epithemia F.T.Kutzing 1844,Rhopalodiaceae,Epithemia,nan,genus,1,0,0,0,50.86,2.01
3772,MW562868,Epithemia F.T.Kutzing 1844,Rhopalodiaceae,Epithemia,nan,genus,1,0,0,0,50.86,2.01
3773,MW562869,Epithemia F.T.Kutzing 1844,Rhopalodiaceae,Epithemia,nan,genus,2,0,0,0,52.87,1.89
3774,MW562870,Epithemia F.T.Kutzing 1844,Rhopalodiaceae,Epithemia,nan,genus,1,0,0,0,52.81,0.06
3775,MW562871,Epithemia F.T.Kutzing 1844,Rhopalodiaceae,Epithemia,nan,genus,1,0,0,0,52.81,0.06
3776,MW562872,Epithemia F.T.Kutzing 1844,Rhopalodiaceae,Epithemia,nan,genus,1,0,0,0,52.81,0.06
3777,MW562873,Epithemia F.T.Kutzing 1844,Rhopalodiaceae,Epithemia,nan,genus,1,0,0,0,52.81,0.06
3778,MW627291,Nitzschia volvendirostrata Ashworth Dbek  Witkowski 2016,Bacillariaceae,Nitzschia,Nitzschia volvendirostrata,species,0,0,0,0,50.86,2.01
3779,MW729354,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3780,MW729355,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3781,MW729356,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3782,MW729357,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3783,MW729358,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3784,MW729359,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3785,MW729360,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3786,MW729361,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,1,0,0,0,51.83,1.03
3787,MW729362,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3788,MW729363,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3789,MW729364,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3790,MW729365,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
3791,MW826271,Karayevia F.E.Round  L.Bukhtiyarova ex F.E.Round 1998,Achnanthidiaceae,Karayevia,nan,genus,0,0,0,0,50.86,2.01
3792,MW826272,Karayevia F.E.Round  L.Bukhtiyarova ex F.E.Round 1998,Achnanthidiaceae,Karayevia,nan,genus,0,0,0,0,50.86,2.01
3793,MW848493,Chaetoceros muelleri Lemmermann,Chaetocerotaceae,Chaetoceros,Chaetoceros muelleri,species,2,0,0,0,50.86,3.53
3794,MW848494,Chaetoceros costatus Pavillard,Chaetocerotaceae,Chaetoceros,Chaetoceros costatus,species,2,0,0,0,52.81,1.58
3795,MW848495,Chaetoceros socialis Lauder,Chaetocerotaceae,Chaetoceros,Chaetoceros socialis,species,1,0,0,0,52.81,0.06
3796,MW848496,Chaetoceros pseudocurvisetus L.Mangin,Chaetocerotaceae,Chaetoceros,Chaetoceros pseudocurvisetus,species,1,0,0,0,50.86,2.01
3797,MW848497,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,1,0,0,0,52.81,0.06
3798,MW848498,Chaetoceros Ehrenberg,Chaetocerotaceae,Chaetoceros,nan,genus,2,0,0,0,50.86,3.53
3799,MW848499,Chaetoceros curvisetus Cleve,Chaetocerotaceae,Chaetoceros,Chaetoceros curvisetus,species,1,0,0,0,52.81,0.06
3800,MW893341,Chaetoceros socialis Lauder,Chaetocerotaceae,Chaetoceros,Chaetoceros socialis,species,1,0,0,0,52.81,0.06
3801,MW924347,Fallacia litoricola Hustedt D.G.Mann 1990,Naviculaceae,Navicula,Fallacia litoricola,species,0,0,0,0,52.81,0.06
3802,MW987572,Placoneis asymmetricus Glushchenko Kezlya Asie du Sud-Est Kulikovskiy  Kociolek 2022,Naviculaceae,Placoneis,Placoneis asymmetricus,species,0,0,0,0,52.81,0.06
3803,MZ062029,Surirella atomus Hustedt 1955,Surirellaceae,Surirella,Surirella atomus,species,0,0,0,0,52.81,0.06
3804,MZ063791,Serratifera Ashworth Chunlian Li  Witkowski 2016,Fragilariaceae,Serratifera,nan,genus,1,0,0,0,52.81,0.06
3805,MZ063793,Entomoneis Ehrenberg 1845,Entomoneidaceae,Entomoneis,nan,genus,0,0,0,0,52.81,0.06
3806,MZ063795,Lauderia P.T.Cleve 1873,Lauderiaceae,Lauderia,nan,genus,0,0,0,0,52.81,0.06
3807,MZ063796,Halamphora Cleve Z.Levkov 2009,Amphipleuraceae,Halamphora,nan,genus,0,0,0,0,52.81,0.06
3808,MZ063798,Navicula salinicola Hustedt,Naviculaceae,Navicula,Navicula salinicola,species,1,0,0,0,52.81,1.58
3809,MZ063800,Stephanocyclus A.P.Skabitschevsky 1975,Thalassiosiraceae,Stephanocyclus,nan,genus,3,1,0,0,52.81,3.1
3810,MZ063801,Psammodictyon D.G.Mann 1990,Bacillariaceae,Psammodictyon,nan,genus,0,0,0,0,52.81,0.06
3811,MZ063802,Navicula salinicola Hustedt,Naviculaceae,Navicula,Navicula salinicola,species,1,0,0,0,52.81,1.58
3812,MZ151884,Pseudo-nitzschia subfraudulenta G.R.Hasle G.R.Hasle 1993,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia subfraudulenta,species,0,0,0,0,52.81,0.06
3813,MZ151885,Pseudo-nitzschia subfraudulenta G.R.Hasle G.R.Hasle 1993,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia subfraudulenta,species,0,0,0,0,52.81,0.06
3814,MZ169383,Achnanthes longboardia A.R.Sherwood  R.L.Lowe 2009,Achnanthaceae,Achnanthes,Achnanthes longboardia,species,3,1,0,0,52.81,1.58
3815,MZ189413,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,1,0,0,0,52.81,0.06
3816,MZ189414,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,1,0,0,0,52.81,0.06
3817,MZ189415,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,2,0,0,0,50.86,3.53
3818,MZ189416,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,2,0,0,0,52.81,1.58
3819,MZ189417,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,1,0,0,0,52.81,0.06
3820,MZ189418,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,1,0,0,0,52.81,0.06
3821,MZ189419,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,2,0,0,0,52.81,1.58
3822,MZ189420,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,1,0,0,0,52.81,0.06
3823,MZ189421,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,2,0,0,0,50.86,3.53
3824,MZ189422,Chaetoceros tenuissimus Meunier,Chaetocerotaceae,Chaetoceros,Chaetoceros tenuissimus,species,2,0,0,0,52.81,1.58
3825,MZ286295,Pseudo-nitzschia americana Hasle G.A.Fryxell 1993,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia americana,species,0,0,0,0,52.81,0.06
3826,MZ286296,Pseudo-nitzschia cuspidata Hasle Hasle 1993,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia cuspidata,species,0,0,0,0,52.81,0.06
3827,MZ286297,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,52.81,0.06
3828,MZ286298,Pseudo-nitzschia hainanensis Xiu Mei Chen  Yang Li 2021,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia hainanensis,species,0,0,0,0,50.86,2.01
3829,MZ286299,Pseudo-nitzschia micropora K.Priisholm .Moestrup  N.Lundholm 2002,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia micropora,species,0,0,0,0,52.81,0.06
3830,MZ286300,Pseudo-nitzschia multiseries Hasle Hasle 1995,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia multiseries,species,0,0,0,0,52.81,0.06
3831,MZ286301,Pseudo-nitzschia multistriata Takano Takano 1995,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia multistriata,species,1,0,0,0,52.81,1.58
3832,MZ286302,Pseudo-nitzschia pungens Grunow ex Cleve G.R.Hasle 1993,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia pungens,species,0,0,0,0,52.81,0.06
3833,MZ286303,Pseudo-nitzschia H.Peragallo 1900,Bacillariaceae,Pseudo-nitzschia,nan,genus,0,0,0,0,52.81,0.06
3834,MZ363619,Karthickia verestigmata Glushchenko Kulikovskiy  Kociolek 2019,Cymbellaceae,Karthickia,Karthickia verestigmata,species,0,0,0,0,50.86,2.01
